,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85
TC>TA,0.0011101969822505,0.536015480663095,0.0057623049219687,0.0037396896057627,0.0202959408118376,0.0120065790049658,0.238154545629295,0.0066082584595655,0.0173014540141953,0.0002069682303766,0.0050397963922257,0.0042696456194135,0.0003660284221069,0.002729961780535,0.0097939287884078,0.0055207232147411,0.0069296948162402,0.0035415538213235,0.0265056748649886,0.0063580271041895,0.0005320671788019,0.0001079925938679,0.0114074947240337,0.0438786442638368,0.0080736946841613,0.0035998310239317,0.0015907311000135,0.0153095807586031,0.0024008835251372,0.0110982797666362,0.0032904445390572,0.0187921279775902,0.0048394144308538,0.00639093646392,0.0979826178835874,0.0074760675884484,0.0247975227274795,0.0147064267084716,0.0018592171338637,0.0029589770816228,0.0106973577526351,0.0040208363339574,0.0064474145867507,0.0038805044655805,0.0300039905307406,0.0117010718181785,0.004821048095856,3.72079345920518e-05,0.0014003546748302,0.0023995088205444,0.0185,0.0072387051404244,0.0002141171306351,0.0001871238760059,0.0194000446201026,0.0016995649113826,0.0014696399382151,0.0057337378236872,7.451233179090249e-18,5.82111439380076e-11,0.0001999600275905,0.0081441861116613,0.0042881513779409,0.0001609196447753,4.07179117686691e-05,7.0752090999717e-05,0.0038236107310152
TC>TC,3.73066193134647e-05,0.0973028102024611,0.0133053221288515,0.0069894198781501,0.022995400919816,0.010505756629345,0.331214935307969,0.210944407710792,0.0137011514447674,0.0056491328581062,0.0002519898196112,0.0073293916604921,0.0027602143306427,0.0484993210095057,0.158225025415996,0.0026403458853109,0.0044798027094886,0.000137060133763,0.0095620472343128,0.0036788584502229,9.06114406004902e-05,0.0006039585805205,0.0114074947240337,0.0249878384190415,0.0091942074532147,8.0696212119803e-05,0.0013206069509546,0.043627302031052,0.012204491252781,0.0064490004049372,0.0025303418491838,0.0079866543904758,0.00412950033046,3.61052905082182e-18,0.133976232616334,0.0245870672026514,0.0386961342561878,0.0031713858956363,0.0002888783611218,0.0125956456852866,0.0068583059984183,0.0025005201081825,0.0072271019321252,0.0052806864892436,0.0231030727086703,0.0064705927062919,0.0327071105258283,5.06107927515543e-18,0.00225057001312,0.0020195865906249,0.0126,0.0370933647389155,0.000317173506595,0.0005823855392269,0.10400023920055,0.001769546995969,0.0015296252418157,0.0057737639166972,0.0006611094136078,0.004110786968818,0.0001839632253833,0.0173088967729413,0.015293407012237,0.0002798602517832,0.0009584216087072,0.0269093342418924,0.0029981207590119
TC>TG,0.110019520763569,0.0442012765770687,0.0009893957583033,0.0002809766789356,0.0158968206358728,0.0520285090215183,0.0741481169375241,0.0573848767895709,4.64038997837378e-05,0.0017497314162276,4.16983153880583e-05,0.0032597294424562,0.0027902166603236,0.43699388208565,2.94418718179132e-07,8.85115950189475e-05,0.0011899475947079,0.0053223351213111,0.0212045398919909,0.0030190631846937,0.000177022350842,6.23957209014604e-05,0.0118077576968068,0.0043178984788103,0.0026412086699115,0.0003169851207184,3.77173348871141e-05,0.0028717971749798,0.0026909902844246,0.0140978148387,0.0026303553610092,0.0046080696796112,0.0017397894854722,0.0144021103412283,0.0146973926825381,0.0084055786656218,0.0098490160832932,0.003851683185552,0.0002998737312683,0.0007647356308924,0.0038890394072664,0.0034307135884263,0.0034686090877558,0.0048606318821446,0.0021202819975056,0.0049204507132853,0.0003640791508073,3.0706548171397497e-18,7.68194564478318e-18,0.0017496418483136,0.0037,0.0019396530348651,0.0004022200304454,0.000934618717591,0.003970009131021,0.0064883389852197,0.0021894635814225,0.0102066537175585,1.19019697759965e-13,0.0048109210024367,0.0001539692212447,0.0046023656159265,0.0033385607464622,4.53773408248591e-18,0.0017307613601915,6.92377899997231e-06,0.0001579589680006
TC>TT,2.23039573911599e-16,0.30000866455024,0.008173269307723,0.0072194007897344,0.020995800839832,0.0069938322703925,0.107069480598044,0.101973126002373,0.0023201949891868,0.0499923261779317,0.0052697871006011,0.0054595468576108,0.0228017705574837,0.127998208025087,0.119169481167744,0.006120801825039,0.001419937465954,0.0003591575767952,0.0017403726137766,0.0220931444972625,0.0003480439440283,0.000894938625109,0.0037524653697479,0.0628694014623083,5.0022891475597e-05,7.30965688470582e-05,2.22102078115101e-16,0.0263164688857034,0.0047117339180818,0.0123980782978638,0.002130287801882,0.0118950171773044,0.001989759239132,0.0042806272403095,0.0524906881519218,0.0194897483923456,0.0669933073685939,0.0090439522071145,0.000807659916216,0.0080372215325162,0.0083279429980794,0.0058412149727143,0.0065773624776464,0.0042305499714962,0.0224029795962863,0.0115010534965003,0.0151032834538229,0.0008361783150256,0.0030207650842767,0.0029493962585858,0.0044,0.0808855311961796,5.85320193558684e-06,0.0003122066808227,0.0818001881404327,0.0423891483780152,0.0016495958490169,0.0077150294276839,0.0002360390644651,0.0314060123651794,8.19836113121315e-05,0.0372191306331454,0.178922866352316,0.0020889568793822,0.0039117207620515,0.0168396688379326,0.0386508899841546
AT>AA,0.0008001419691895,9.59027697678933e-05,0.0054921968787515,0.0094192182048889,0.0073785242951409,9.82538381906365e-05,0.0019412597416841,0.0024893439582932,0.0124010421835851,8.88863559443625e-05,0.0194992122318258,0.012698945987483,5.07039371607203e-05,0.0018199745203567,0.0004175938961928,0.0051706773587339,2.21990223550554e-16,0.0006132690656698,0.0020404368575312,0.0230928342935187,0.001010127538703,6.2595707186401e-05,0.0024916370055126,0.0007856176398946,0.0005112339508806,0.0034598375952232,0.0639293819439414,8.28518488112638e-18,0.0015805816540486,0.020396838490034,0.0015202053797468,0.142940122382734,0.0001719791905179,0.0006190907153625,0.0003629356152218,0.00785586781353,0.000712928778415,0.0008683794818335,0.102956647735468,0.0048883101111945,0.0024393974688252,0.0022504680973642,0.0019892023298657,0.0053106903897506,0.0061008114079172,0.0074606833985993,0.0133028920487314,0.0153032634209245,0.0047812109612062,0.000524892554494,0.0027,0.137975318974942,0.0006603612440149,0.0001290854545709,0.0053600123280283,0.112971079403673,0.0017695664562182,0.0058938421957274,0.0009561582441892,0.0042608156903077,5.04899069666176e-06,0.0032816867870085,0.0244894426012946,0.0019990017984519,0.0039717471676072,0.0015623388869937,0.111858717410447
AT>AC,0.0022303957391159,0.0008780253582503,0.0072128851540616,0.0035297070343161,0.0069286142771445,0.0005462993447259,0.000670435065427,0.0004668769592461,0.0034202874409565,0.0010798342454433,0.0212991395147636,0.0028197659594253,0.0001940150652698,0.000336995282066,0.0004416280772686,0.0027103550565124,6.51971287184511e-05,0.0003721632829187,0.0008411800966586,0.0077375990230231,0.0009971258971157,0.0002889801817391,0.0008785772252369,0.0002548759518742,0.0051923761351669,0.0056497348014484,0.0070132232774182,5.5634816351525e-18,0.0022508283048161,0.0088886222635491,0.0035204756162557,0.0014593886620894,0.0004779421689975,0.0020002931029483,0.0003929302941658,0.0060668088585404,0.0008869113975513,0.0011404983977998,0.0443813122277162,0.0073574565272785,0.0014296468772213,0.0016603453518331,0.0019392223718289,0.0028803744486783,0.0044405905985496,0.0043003939160827,0.0040108719635648,0.0037808062569342,0.0026006586818276,0.000496898284921,0.0018,0.007158719448265,0.0002661455922848,7.78515377179693e-05,0.0039400090620208,0.0013496544884509,0.0011797109708121,0.0025916895223996,0.0031905280323889,0.0006181183325376,0.0042891425918176,0.0064333067196539,0.00145937086522,0.0024987522480649,0.0002230981406489,0.0003974611479984,0.0130512528240522
AT>AG,0.0011402023060951,2.55007364867704e-05,0.0096438575430172,0.0123989708854165,0.009118176364727,2.22121711591867e-16,0.0005873811692621,0.0015595889859186,0.0002110177339303,0.0036994321371669,0.0227990789172117,0.002759770939012,2.23017317294687e-16,2.33996724045863e-05,3.93559715117003e-05,0.0031204087735493,0.0005899740175442,0.0003541553821323,0.0005401156387582,0.0088072671050173,0.0002000252551887,6.569549460298e-05,0.0026017093230252,0.000951536886997,0.0003031387223421,0.0002479883594264,0.0606278645665547,0.0003542216724539,0.0020007362709477,0.0062390329498927,0.000625084448909,0.0012294849687465,0.0001519816102251,0.0024803634476559,0.0006378868388747,0.0050273556109486,0.000711928878305,0.0006963042849725,0.0345854370062834,0.0013295403778913,0.0025293752443146,0.0024905180277497,0.0010795670935954,0.0069409023173012,0.006930921812601,0.0030302775734257,0.0050110894108379,0.0014303050125439,1.08027360629763e-06,0.0021295640782331,0.0005,0.0074486675823428,0.0004652545128286,0.0002411596476867,0.000573001317903,0.0367905816111076,0.0011897085214122,0.0028718721734698,0.0042307001808794,0.0081015509604443,0.0005128974707697,0.0058029827331248,0.0046879790122478,0.0021889069693048,0.0003521549125938,7.08295499997167e-05,0.0211072558130844
AT>AT,0.0001830324754521,2.23006440649012e-16,0.0061124449779912,0.0042096505990002,0.0061987602479504,0.0016609100956869,0.0037124090936331,0.0082878158290164,0.05070426118611,0.0410936921182598,0.0249989900408023,0.0188984314301913,0.0066605171891597,0.0028499601005585,3.4048423190784e-06,0.0028203694684003,0.0006059733129352,0.0018508120252679,0.0095420429513958,0.0109965877588184,0.0014601843628776,0.0006329565918369,0.0078451542663529,0.0006536818530421,0.0256117204355057,0.0015999248995252,0.0025111541264365,0.000161100817133,0.0018006626438529,0.014897690857917,0.0030704148130412,0.0025389364395254,0.0016997943248866,0.0019602872408894,0.0004899130894179,0.004157812990367,0.0008439156928222,0.0050722165586361,0.315866996935998,0.0073674530714731,0.0030692418972513,0.0027705762798662,0.0027189097172034,0.0061207957034414,0.0107014232892975,0.0696063759440365,0.0068514895138203,0.0042809129046769,0.0308078028462659,0.0006048761818455,0.002,0.0675879098746816,0.0006753694541061,0.0003542345032411,0.0024100055430127,0.0294924499328172,0.0011897085214122,0.0046330202659113,0.0003010498237457,0.0039207505882644,0.0289942040006319,0.006313245007934,0.0087662208821776,0.0027986025178327,0.0007283203874101,0.0106528279209574,0.0702884092752812
CT>AA,4.30076308439405e-05,0.0002430070182856,0.0079431772709083,0.0143988048991934,0.0035392921415716,6.663651347756e-05,0.0001771149351948,0.0011197049129672,0.0034702916433097,0.0016097529029294,0.0189992324310098,0.0047896024629955,2.23017317294687e-16,7.0899007413896e-05,0.0001842620549148,0.0005460715353711,0.0002089907960453,0.0001550680345494,0.0003480745227553,0.0032090042459824,0.0004340548037595,9.35935813521907e-05,0.0005423563281075,9.59532995291192e-05,0.0001440659274497,6.18970945503817e-06,0.128058855850149,0.0004622893013382,0.0013204859388254,0.0262959241317596,0.0009441275516322,0.330861402158636,0.0001399830620494,0.0019502857753746,0.0002139620431335,0.0205891700965292,0.0003249675357431,0.0007463261445251,0.0236900247701999,0.0525818224639742,0.0012596888568523,0.0015703266279386,0.0008966404471806,0.0049406422834968,0.0010901449892835,0.0036203316223766,0.0126027398356403,0.0013602900818599,1.24031414056395e-05,0.0006968573532997,0.0042,0.0139974961278926,8.6247180657707e-05,7.41490866953923e-05,0.000193000443901,0.0061084362403224,0.0012197011732125,0.0036924070801755,7.451233179090249e-18,7.39141501205973e-05,0.0011897621641638,0.0063932861490806,0.0024789313327024,7.02649132155858e-05,6.64292221483938e-05,0.0001365500959994,0.0098963201860395
CT>AC,0.0003930697423643,0.0002440070471675,0.0178071228491397,0.0121989874840388,0.0051889622075584,0.000551302085978,0.0002611694807111,0.0009577475951987,0.0134011262306484,8.12875223653169e-05,0.0291988203676571,0.0031297402315607,2.23017317294687e-16,0.0001059985160207,0.0002123019328366,0.0056007336961141,0.0003419849389832,0.0029512948511029,0.000244052251587,0.0056982318386604,0.0405051141757158,0.0022398463913344,0.0030620117417143,0.0004028039553149,0.0064829667352373,0.0006879677067958,0.0551253356042437,4.4727990843762e-18,0.0018706884133361,0.0157975513795362,0.0014501959214689,0.0028088233838844,0.0013498366697629,0.0014102066375786,0.0007768621846484,0.0210889072347945,0.0006499350714863,0.000992433693524,0.0004088278536291,0.0329885958424173,0.0014596394690511,0.0011602413301966,0.0020191903046878,0.0064408373088501,0.0076210135948081,0.0031902922307683,0.0017203740093096,1.21025808753717e-05,0.0032508233522845,0.0010397871555692,0.0033,0.0005708978777876,0.0001020558286204,5.14340493406635e-05,0.0005350012305028,0.0014896186576236,0.0002309434188623,0.0045029354636287,0.0007321211660528,1.10021062425788e-06,0.000973805334366,0.006593389001947,0.0222903906126069,0.0016391814747305,0.0005142262075944,0.0,0.0011360173620045
CT>AG,0.0003240574975217,0.0001490043033932,0.0132052821128451,0.0324973027238739,0.0050089982003599,0.0001150630487975,0.0001120727273549,0.0008827673554911,0.0009610807692278,0.0011998158282703,0.0275988850050458,0.0053095593065775,2.23017317294687e-16,2.21996892043511e-16,0.0003054343845055,0.0014101847342001,0.0002259900473983,0.0003171391416269,8.20175599595873e-05,0.0010296804901439,0.0124015658217006,0.0007169508315119,0.0032121103565042,0.0002938569798079,0.0001230563130299,0.0001249941327754,0.16807724830332,0.0001320826575252,0.0050318517214334,0.0628902520109383,0.0011401540348101,0.0043981576117764,0.0008059024857992,0.0019802901719188,0.00058689588467,0.0186901689711212,0.0014098591550704,0.0004792094145141,0.0011695075519465,0.0581798872129905,0.002139471550527,0.0016003328692368,0.001779286506111,0.0068008841149349,0.003460460241212,0.0031202858181809,0.0149032399643683,0.0002960631354636,0.0005821474433937,0.0034093021158568,0.0043,5.81895910459537e-05,0.0003101696752191,0.0002321536857399,0.0005160011868027,0.0065183313071853,0.0012296987238126,0.0033021526733277,0.0019203178125977,0.0160030636255691,0.0015896822193449,0.0012906634009881,0.0008576302755881,0.0001389306249924,3.81167675279187e-07,0.0001251757609994,0.0001785825680007
CT>AT,0.0002600461399866,2.23006440649012e-16,0.0127050820328131,0.0117990206812835,0.0042991401719656,0.000179098136824,0.0003712409093633,0.0001119704912967,0.0487040930919834,0.0011498235020924,0.0417983113482215,0.0044396315105846,0.0003760291986672,0.0002339967240458,0.0001622307222619,0.0015001965257448,0.0005229769680943,0.0013806057269566,0.001050224853141,0.0065279743695531,0.0723091297507223,0.0077894657984355,0.002261485796168,0.000217893951014,0.0001020466986102,2.21989579809124e-16,0.0603277266231559,0.0003752348225147,0.0048017670502745,0.0365943278791787,0.0006420867459193,0.0054277263254422,0.0010298753850784,0.0019802901719188,0.0006118914504566,0.0309837025724469,0.000662933772916,0.0011204896539787,0.000267887199933,0.0663770534526214,0.0019595159995481,0.0020604285691423,0.0023590540193382,0.0082710752397811,0.0092812344041757,0.0090108253916058,0.0075716460758568,0.0002030432989835,1.38034960804698e-05,0.0013397257581373,0.0036,7.59864075514172e-05,0.0003621981368687,0.0001060702184846,0.0002090004807011,0.0036190735171796,0.0008557903313688,0.0086156165204096,6.66110241244847e-05,0.0052310014226079,6.08878284013269e-06,0.010705502628351,0.0012994398114972,0.0037081483361283,0.0001320580922227,0.0,0.0105511553880422
GT>AA,8.12144098727435e-05,2.23006440649012e-16,0.007062825130052,0.0092192348035113,0.0036692661467706,5.10279607711045e-05,0.0004012603899048,0.0005258614144828,0.0017301454014195,2.36963626083396e-05,0.0127994829008908,0.0026497800682543,3.31025704145926e-06,2.21996892043511e-16,1.54219328570021e-06,0.0008261082201768,6.69970494499421e-06,5.7725326409709e-05,0.0005111094285286,0.0009397084084808,6.46081574259566e-05,9.72933276235914e-05,0.0016010518910924,0.0001889080584479,5.56254553208639e-05,0.0011699450827778,0.0537246918683826,6.26391997051343e-18,0.0015705779726939,0.0361943898695702,0.0007831057975932,0.109953940294411,0.0001159859656981,0.0034305026715564,0.000328941645752,0.001899001125408,0.0087891219667155,0.0008103541247525,0.018992002980329,0.0007167522187579,0.0008797826936746,0.0011502392497639,0.0008926420505377,0.0049606448838349,0.002650352496882,0.0023302134475518,0.0120026093672764,0.0061813181660989,0.0011602938734307,0.000299938602568,0.0061,0.0159971384318773,0.0001300711541241,5.04333869021292e-05,0.0007320016836038,0.0203947789365922,0.0005238716514453,0.0044529028473662,0.0023303856788295,0.0024304652881333,0.0004199160579401,0.0033317125002251,0.0020691080075379,0.0002548727293026,0.0001090479700929,0.0010986385899956,0.017239232975069
GT>AC,0.0001290228925318,0.0001310037835202,0.0074829931972789,0.0035997012247983,0.0029094181163767,0.0004892680944523,0.0002241454547099,0.0002559325515353,0.0022701907868337,0.0001119828106385,0.0134994546220333,0.0021198240546034,2.23017317294687e-16,0.0001229982780241,0.0003755340793101,0.0018102371410654,0.0001299942750521,0.0027311982859359,0.0005891261319048,0.0006078113961237,0.0034004293382082,0.0003469762043719,0.0019512819922689,7.7762153160057e-05,0.0025611720435505,0.0032598469827826,0.0102046900755587,0.0001400876670721,0.0023508651183635,0.0058490933905244,0.0011501553859926,2.34901599719877e-05,0.0001179857237274,0.0007891156291131,0.0001819677189266,0.0029084701447038,0.0082191789040274,0.000362158263161,0.0024189814322313,0.0055580785722375,0.0006308441814871,0.0007741610254933,0.0011195510600249,0.0035204576594957,0.0034304562506813,0.0022902097832161,0.0018404001029823,0.0013302836829954,0.0023605978804281,0.000637869428128,0.001,0.0002279592226542,0.0001240678700876,9.10602819066222e-05,0.0010500024150055,0.003849014652249,0.0003989022689441,0.0027017612781772,0.008991488091278,0.0001850354231706,0.0023695263269481,0.0005973070158061,0.0006257302476902,0.0019790117804674,0.0001100484101855,6.55769829997377e-05,0.001005109264004
GT>AG,0.0002460436555257,6.38018426610177e-05,0.0116046418567427,0.0130989127902384,0.0041091781643671,0.0001951069088306,0.0002901883119012,0.0006558271633093,2.22018658448056e-16,0.0013497928068041,0.0155993697854607,0.000787934601428,7.3005668890189e-05,2.21996892043511e-16,0.0001191694811677,0.0025103288530797,4.69979302111534e-05,0.0001200526719092,0.0001870400452736,0.005548278369222,0.0006950877617808,0.0002409834733533,0.0018312031004369,0.0004857635788661,0.0021309751768604,0.0007419651721548,0.0375172429248482,4.6829305849844796e-18,0.0024909166573299,0.0381940799176128,0.0006080821518987,0.0015693426023838,7.16913253496326e-05,0.0036605363783955,9.85825114624665e-05,0.0057669665755812,0.0130986914407251,0.0008273615570004,0.0065272515506078,0.0011196129498032,0.0011697110813629,0.0010802246867348,0.0012095149844912,0.0066708672127376,0.0044105866080188,0.0014301309999996,0.0077716895653115,0.0045009598296836,0.0022105598795534,0.0010297892021503,0.0024,1.30976570910995e-05,0.0001430782695365,0.0001100728682387,0.000199000457701,0.0042889020410774,0.0012896840274132,0.0039625832079932,0.0026404369923219,0.0125023934574759,0.0004359128601474,0.0024612650902563,0.0203912093496494,0.0005047479541091,0.0003601584333346,0.0003373809129986,0.003520166086014
GT>AT,0.0002580457850636,6.28018137791835e-05,0.0123049219687875,0.0055195418780241,0.0032193561287742,0.0002481359661026,0.0003061987015233,5.58852719954183e-05,0.0203017061553853,0.0087586555463736,0.0280988648058618,0.0025597875376343,0.0004260330814687,0.0001079984880211,0.0001642335706849,0.0009151198807043,0.0003579842343743,0.0008573761652187,0.0008401798825128,0.0009657003431835,0.0048006061245292,0.0015798916510305,0.0034622747144874,0.0002828623309035,0.0043019686669013,0.0009369560192844,0.0093242854415889,5.78361939769451e-18,0.0013104822574707,0.0201968694852298,0.0008341126886242,0.0,0.0003239608007431,0.0010701568100773,0.0001909661226098,0.0007885852041826,0.0061593846774707,0.0017607694562523,0.0074768516996242,0.0028590116396761,0.0011197234283132,0.0016803495126986,0.0018392624557552,0.0040905317691299,0.0057707675120791,0.0045204140699288,0.0032507067036373,0.0013102794170856,0.003180805618543,0.0005098956243656,0.0012,3.27941337853485e-06,0.0002311264354052,0.0001310867794479,0.0007860018078041,0.0001459626335658,0.0008108013536683,0.00311202873153,0.0018503062256801,0.0051209803601821,0.0053689267408066,0.0079340781161517,0.0027688063675749,0.0015092463578312,0.0006372803389838,0.0001357565629994,0.0116585012060466
